SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1150,1150,1123.4,1132.6,1132.6,1153.4,589,3790,4299301,,bse,2017-01-20
500003,AEGIS LOGIS ,B ,Q,138,138,133.4,134.15,134.15,137.1,301,13796,1870054,,bse,2017-01-20
500008,AMAR RAJA BA,A ,Q,922,935,895.05,902.35,902.35,925.85,1289,16497,15102110,,bse,2017-01-20
500009,A.SARABHAI  ,XD,Q,9.35,9.45,8.82,9.04,9.01,9.04,53,28088,256016,,bse,2017-01-20
500010,HDFC        ,A ,Q,1242.05,1244.4,1231,1236.8,1238,1241.35,1679,57889,71581303,,bse,2017-01-20
500012,ANDHRA PETRO,XC,Q,26.5,26.7,25.95,26.3,26.4,26.5,176,51904,1368879,,bse,2017-01-20
500013,ANSAL INFRAS,B ,Q,15.25,15.25,15,15.12,15.12,15.23,169,45084,683639,,bse,2017-01-20
500014,APPLE FINANC,XD,Q,2.62,2.8,2.62,2.68,2.8,2.73,12,2090,5542,,bse,2017-01-20
500020,BOM DYEING  ,B ,Q,54.6,54.85,52.6,52.8,52.8,54.8,1035,172422,9267161,,bse,2017-01-20
500023,ASIANHOTNR  ,B ,Q,107,107,103.65,105,105,105,5,176,18692,,bse,2017-01-20
500024,ASSAMCO     ,T ,Q,6.4,6.5,6.09,6.09,6.09,6.41,447,581042,3587777,,bse,2017-01-20
500027,ATUL LTD.   ,A ,Q,2247.85,2290,2109.25,2159.9,2159.9,2246.9,2264,62448,141135240,,bse,2017-01-20
500028,ATV PROJECTS,XT,Q,5.93,6.17,5.7,5.76,6.15,5.9,16,1655,9936,,bse,2017-01-20
500029,AUTOLITE(I) ,B ,Q,54.75,54.75,52,53.25,53.9,53.4,56,4641,246700,,bse,2017-01-20
500030,AUTORID.FIN ,B ,Q,0.95,0.96,0.91,0.96,0.96,0.94,6,3273,3122,,bse,2017-01-20
500031,BAJAJ ELECT.,A ,Q,226.65,229.95,226.1,228,228,227.25,174,308493,70640471,,bse,2017-01-20
500032,BAJAJHIND   ,B ,Q,14.6,14.73,14.25,14.38,14.38,14.61,1369,878528,12695640,,bse,2017-01-20
500033,FORCE MOTR  ,B ,Q,4418.9,4418.9,4280,4295.95,4295.95,4419.1,8199,79779,346292470,,bse,2017-01-20
500034,BAJFINANCE  ,A ,Q,923,929.8,904,907.3,905.1,925.6,2798,72090,66047407,,bse,2017-01-20
500038,BALRAM.CHINI,A ,Q,140.2,142.2,136.4,138.8,138.8,140.8,1620,148359,20716734,,bse,2017-01-20
500039,BANCO PROD. ,B ,Q,213.9,213.9,207.05,208.05,208.5,215.15,244,8081,1703692,XD,bse,2017-01-20
500040,CENTURY TEXT,A ,Q,812,825,796.8,800.5,800.5,812.8,3212,124270,101002128,,bse,2017-01-20
500041,BANNARI AMAN,B ,Q,2040,2070,2014.95,2020.05,2015,2043.6,25,142,287656,,bse,2017-01-20
500042,BASF INDIA  ,B ,Q,1145.8,1154,1126.75,1149.35,1149.35,1134.55,425,1900,2166304,,bse,2017-01-20
500043,BATA INDIA  ,A ,Q,467.45,475.8,459.95,461.65,461.65,469.5,1041,27365,12824821,,bse,2017-01-20
500048,BEML LTD    ,A ,Q,1165,1184,1152.15,1158.65,1158.65,1172.45,3304,65636,76729032,,bse,2017-01-20
500049,BHARAT ELECT,A ,Q,1487.7,1497.35,1455.5,1475.8,1475.8,1490.45,2931,53234,78283143,,bse,2017-01-20
500052,BHANSALI ENG,B ,Q,24.15,24.25,23.85,24,24,24.2,483,218146,5245979,,bse,2017-01-20
500055,BHUSH STEEL ,B ,Q,45.5,54,45.5,50.05,50.05,45.6,6675,884347,44726032,,bse,2017-01-20
500058,BIHAR SPONGE,XT,Q,2.7,2.74,2.51,2.59,2.74,2.61,25,11224,29611,,bse,2017-01-20
500059,BINANI IND. ,B ,Q,76.35,76.9,73,73.3,73.3,76.4,257,8654,642872,,bse,2017-01-20
500060,BIRLACABLE  ,B ,Q,41,43.5,41,42.5,42.5,42.25,39,6500,277936,,bse,2017-01-20
500067,BLUE STAR   ,B ,Q,532,532,510,515,513.15,529.85,227,2521,1307212,,bse,2017-01-20
500068,DISA INDIA  ,XC,Q,4390,4390,4390,4390,4390,4410,3,5,21950,,bse,2017-01-20
500069,BNK CAPITAL ,XD,Q,38,38,37,37,37,37.45,11,2765,103804,,bse,2017-01-20
500074,BPL LTD.    ,B ,Q,72.1,72.75,68,68.4,68.4,72.15,686,82394,5753169,,bse,2017-01-20
500078,CAMPH.& ALL ,XC,Q,690.05,716.95,690.05,700.25,696.05,700.8,27,496,347083,,bse,2017-01-20
500083,CENTURY EXT ,B ,Q,6.79,6.79,6.55,6.64,6.75,6.64,46,17745,117283,,bse,2017-01-20
500084,CESC LTD.   ,A ,Q,684,703,684,687.8,687.8,684.5,2230,52851,36809125,,bse,2017-01-20
500085,CHAMBAL FERT,B ,Q,86,86.5,82.1,82.65,82.65,86.65,1112,138326,11679552,,bse,2017-01-20
500086,EXIDE IND.  ,A ,Q,193,195.5,193,194.5,194.5,193.6,1687,110293,21432979,,bse,2017-01-20
500087,CIPLA LTD.  ,A ,Q,580.25,592.5,574.45,575.85,575.85,579.75,3086,123345,72104802,,bse,2017-01-20
500089,DIC INDIA   ,B ,Q,499.8,499.8,485,486.55,494.7,499.25,70,329,161479,,bse,2017-01-20
500092,CRISIL LTD  ,A ,Q,2183.85,2184.95,2133.7,2146.15,2148,2163.9,79,452,975581,,bse,2017-01-20
500093,CROMPT.GREAV,A ,Q,65.1,65.4,62.7,63.1,63.1,64.7,1324,273326,17473762,,bse,2017-01-20
