SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1283,1330,1280.7,1319.95,1319.95,1279.65,1660,15990,20879539,NA,bse,2017-04-03
500003,AEGIS LOGIS ,B ,Q,197.45,200,195.5,196.95,196.95,194.35,412,37242,7353247,NA,bse,2017-04-03
500008,AMAR RAJA BA,A ,Q,899.95,915,894,908.95,911.5,889,5140,81362,73788218,NA,bse,2017-04-03
500009,A.SARABHAI  ,XT,Q,12.05,12.25,11.82,12.18,12.18,12.35,97,52334,630067,NA,bse,2017-04-03
500010,HDFC        ,A ,Q,1510.1,1536.25,1502,1532.7,1532.7,1502.4,2842,66098,100716981,NA,bse,2017-04-03
500012,ANDHRA PETRO,XC,Q,25.4,25.9,24.25,25.45,25.45,25.45,123,35603,903383,NA,bse,2017-04-03
500013,ANSAL INFRAS,B ,Q,14.75,15.4,14.75,15.35,15.35,15.09,111,28671,436959,NA,bse,2017-04-03
500014,APPLE FINANC,XD,Q,2.7,2.84,2.6,2.66,2.66,2.72,43,52053,140462,NA,bse,2017-04-03
500020,BOM DYEING  ,B ,Q,83.75,85.4,82.3,84.25,84.25,83,3219,746441,62692327,NA,bse,2017-04-03
500023,ASIANHOTNR  ,B ,Q,113,113,108.1,110.6,110.6,114.15,9,1260,141713,NA,bse,2017-04-03
500024,ASSAMCO     ,B ,Q,8,8.21,7.71,7.82,7.82,7.89,601,484228,3881395,NA,bse,2017-04-03
500027,ATUL LTD.   ,A ,Q,2380,2404.8,2355.5,2372.65,2380,2380.05,179,754,1787546,NA,bse,2017-04-03
500028,ATV PROJECTS,XT,Q,6.05,6.3,6.05,6.3,6.3,6,33,12962,81271,NA,bse,2017-04-03
500029,AUTOLITE(I) ,B ,Q,53.85,55.65,53.1,53.65,54.6,53.25,63,4668,252885,NA,bse,2017-04-03
500030,AUTORID.FIN ,B ,Q,0.94,1.02,0.94,1.02,1.02,0.98,4,1950,1869,NA,bse,2017-04-03
500031,BAJAJ ELECT.,A ,Q,314.9,375.3,312.8,372.75,372.75,312.75,9769,505393,179407686,NA,bse,2017-04-03
500032,BAJAJHIND   ,B ,Q,13.42,13.76,13.4,13.72,13.72,13.34,1812,1022171,13910700,NA,bse,2017-04-03
500033,FORCE MOTR  ,B ,Q,4515,4615,4506.25,4575,4575,4487.1,4185,48186,219519767,NA,bse,2017-04-03
500034,BAJFINANCE  ,A ,Q,1175,1188.75,1161,1182.9,1182.9,1174.1,2889,57327,67363388,NA,bse,2017-04-03
500038,BALRAM.CHINI,A ,Q,146,150,146,148.55,148.55,145.45,1164,148032,21988191,NA,bse,2017-04-03
500039,BANCO PROD. ,B ,Q,225.2,234,225.05,232.95,232.95,223.45,1415,96585,22249955,NA,bse,2017-04-03
500040,CENTURY TEXT,A ,Q,1057,1064,1051,1058.05,1058.05,1053.3,1721,84652,89541410,NA,bse,2017-04-03
500041,BANNARI AMAN,B ,Q,1956.15,2e3,1956.15,1980,1980,1940.05,17,1593,3147951,NA,bse,2017-04-03
500042,BASF INDIA  ,B ,Q,1384.9,1389.9,1333,1344.45,1339.55,1364.35,793,5389,7327527,NA,bse,2017-04-03
500043,BATA INDIA  ,A ,Q,560,569.4,560,561.55,561.55,567.45,711,23013,12971044,NA,bse,2017-04-03
500048,BEML LTD    ,A ,Q,1370,1380,1365,1368.4,1368.4,1360.7,2153,39238,53851938,NA,bse,2017-04-03
500049,BHARAT ELECT,A ,Q,159.05,161.45,158.5,159.85,159.85,156.35,6023,548238,87654757,NA,bse,2017-04-03
500052,BHANSALI ENG,B ,Q,34.9,36.4,34.75,36.15,36.15,34.8,4297,1446607,51546680,NA,bse,2017-04-03
500055,BHUSH STEEL ,B ,Q,57.6,58.5,57.1,57.4,57.4,57.65,675,77101,4442434,NA,bse,2017-04-03
500058,BIHAR SPONGE,XT,Q,2.35,2.35,2.15,2.29,2.34,2.24,32,13071,30497,NA,bse,2017-04-03
500059,BINANI IND. ,B ,Q,74.05,77.8,74.05,76.9,76.3,72.75,505,58229,4442668,NA,bse,2017-04-03
500060,BIRLACABLE  ,B ,Q,38.5,40.85,38.5,39.55,40,39.05,82,21600,864166,NA,bse,2017-04-03
500067,BLUE STAR   ,B ,Q,698.4,717.75,694,706.2,706.2,692.8,4349,105874,74673251,NA,bse,2017-04-03
500068,DISA INDIA  ,XC,Q,5e3,5240,5e3,5175,5175,4999.5,22,152,780373,NA,bse,2017-04-03
500069,BNK CAPITAL ,XD,Q,46.05,46.05,44.2,44.75,44.8,43.9,17,5986,268344,NA,bse,2017-04-03
500074,BPL LTD.    ,B ,Q,73.85,75.4,73,73.9,73.9,73.4,607,100560,7443186,NA,bse,2017-04-03
500078,CAMPH.& ALL ,XC,Q,732,741.25,700,734.1,741.2,726.2,46,1790,1299882,NA,bse,2017-04-03
500083,CENTURY EXT ,B ,Q,5.31,5.6,5.26,5.5,5.6,5.35,27,12920,69462,NA,bse,2017-04-03
500084,CESC LTD.   ,A ,Q,862,862,835.15,857.75,857.75,840.8,1773,39671,33751527,NA,bse,2017-04-03
