SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1209.9,1226.7,1201.3,1208.65,1209.5,1201.6,588,3597,4363399,,bse,2017-03-07
500003,AEGIS LOGIS ,B ,Q,197.85,201.75,195.65,197.45,197.45,198.25,666,47736,9461759,,bse,2017-03-07
500008,AMAR RAJA BA,A ,Q,851,853.9,840.05,842.2,842.95,849.05,1069,17823,15061522,,bse,2017-03-07
500009,A.SARABHAI  ,XD,Q,9.67,10.24,9.63,10,10,9.67,302,289341,2893572,,bse,2017-03-07
500010,HDFC        ,A ,Q,1371.75,1372.9,1362.7,1365.1,1365.1,1365.25,1320,48270,65937918,,bse,2017-03-07
500012,ANDHRA PETRO,XC,Q,26.6,26.8,26.25,26.3,26.35,26.6,71,12469,329372,,bse,2017-03-07
500013,ANSAL INFRAS,B ,Q,15.59,15.75,15.2,15.42,15.47,15.59,66,17992,277730,,bse,2017-03-07
500014,APPLE FINANC,XD,Q,3.1,3.18,2.91,3.08,3.02,3.25,61,20559,63900,,bse,2017-03-07
500020,BOM DYEING  ,B ,Q,62.55,63.85,60.6,61.05,61.05,59.3,9714,1893403,118516168,,bse,2017-03-07
500023,ASIANHOTNR  ,B ,Q,103.3,104.8,102,103.25,103,105.05,20,2953,304243,,bse,2017-03-07
500024,ASSAMCO     ,B ,Q,8.48,8.66,8.32,8.66,8.66,8.25,1927,3700377,31941741,,bse,2017-03-07
500027,ATUL LTD.   ,A ,Q,2176,2221.35,2135,2153.7,2173,2176.1,536,2172,4700238,,bse,2017-03-07
500028,ATV PROJECTS,XT,Q,5.73,6.32,5.73,6.32,6.32,6.02,35,38001,222136,,bse,2017-03-07
500029,AUTOLITE(I) ,B ,Q,51.85,62.1,51.5,61.75,61.75,51.75,1031,164450,10023332,,bse,2017-03-07
500030,AUTORID.FIN ,B ,Q,0.95,1.03,0.95,1.03,1.03,0.99,7,796,795,,bse,2017-03-07
500031,BAJAJ ELECT.,A ,Q,265,275.65,265,273.45,273.45,265.65,1366,60343,16480926,,bse,2017-03-07
